task_id,task_type,zone,created_at,sla_tier,sla_deadline,status,duration_mins,dwell_time_mins,completed_at,appointment_id,assigned_worker,priority_score
TSK-0002653,pick,B,2026-03-10 06:53,standard,2026-03-10 14:53,pending,5,129,,APT-000753,WKR-005,
TSK-0002654,putaway,B,2026-03-10 13:53,urgent,2026-03-10 17:53,completed,12,14,2026-03-10 14:07,APT-000754,WKR-058,
TSK-0002655,unload,B,2026-03-10 15:25,standard,2026-03-10 23:25,completed,24,38,2026-03-10 16:03,APT-000754,WKR-022,
TSK-0002656,unload,A,2026-03-10 10:42,standard,2026-03-10 18:42,completed,20,25,2026-03-10 11:07,APT-000755,WKR-056,
TSK-0002657,unload,A,2026-03-10 10:18,economy,2026-03-11 10:18,completed,18,32,2026-03-10 10:50,APT-000755,WKR-032,
TSK-0002658,putaway,A,2026-03-10 10:29,standard,2026-03-10 18:29,completed,15,22,2026-03-10 10:51,APT-000755,WKR-030,
TSK-0002659,unload,C,2026-03-10 11:56,standard,2026-03-10 19:56,completed,18,18,2026-03-10 12:14,APT-000756,WKR-031,
TSK-0002660,cycle-count,D,2026-03-10 11:27,economy,2026-03-11 11:27,completed,22,38,2026-03-10 12:05,APT-000756,WKR-019,
TSK-0002661,unload,D,2026-03-10 21:41,standard,2026-03-11 05:41,completed,33,34,2026-03-10 22:15,APT-000757,WKR-003,
TSK-0002662,unload,D,2026-03-10 20:37,standard,2026-03-11 04:37,completed,17,33,2026-03-10 21:10,APT-000757,WKR-045,
TSK-0002663,pick,B,2026-03-10 21:03,urgent,2026-03-11 01:03,completed,9,19,2026-03-10 21:22,APT-000757,WKR-053,
TSK-0002664,unload,D,2026-03-10 20:51,urgent,2026-03-11 00:51,completed,28,46,2026-03-10 21:37,APT-000757,WKR-032,
TSK-0002665,cycle-count,A,2026-03-10 18:10,standard,2026-03-11 02:10,completed,11,24,2026-03-10 18:34,APT-000758,WKR-060,
TSK-0002666,unload,B,2026-03-10 18:44,urgent,2026-03-10 22:44,completed,25,31,2026-03-10 19:15,APT-000758,WKR-020,
TSK-0002667,unload,B,2026-03-10 17:51,standard,2026-03-11 01:51,exception,25,337,,APT-000758,WKR-054,
TSK-0002668,putaway,D,2026-03-10 10:34,economy,2026-03-11 10:34,completed,12,35,2026-03-10 11:09,APT-000759,WKR-012,
TSK-0002669,putaway,D,2026-03-10 10:37,standard,2026-03-10 18:37,completed,13,29,2026-03-10 11:06,APT-000759,WKR-013,
TSK-0002670,cycle-count,A,2026-03-10 09:59,standard,2026-03-10 17:59,completed,13,15,2026-03-10 10:14,APT-000759,WKR-011,
TSK-0002671,unload,D,2026-03-10 10:47,urgent,2026-03-10 14:47,completed,30,30,2026-03-10 11:17,APT-000759,WKR-032,
TSK-0002672,putaway,B,2026-03-10 14:59,economy,2026-03-11 14:59,completed,14,29,2026-03-10 15:28,APT-000760,WKR-018,
TSK-0002673,putaway,B,2026-03-10 15:12,urgent,2026-03-10 19:12,completed,13,33,2026-03-10 15:45,APT-000760,WKR-021,
TSK-0002674,pick,A,2026-03-10 14:45,economy,2026-03-11 14:45,completed,10,20,2026-03-10 15:05,APT-000760,WKR-049,
TSK-0002675,pick,A,2026-03-10 15:22,economy,2026-03-11 15:22,completed,5,12,2026-03-10 15:34,APT-000761,WKR-029,
TSK-0002676,unload,A,2026-03-10 13:55,economy,2026-03-11 13:55,completed,33,37,2026-03-10 14:32,APT-000761,WKR-027,
TSK-0002677,cycle-count,C,2026-03-10 13:47,economy,2026-03-11 13:47,exception,19,207,,APT-000761,WKR-042,
TSK-0002678,putaway,A,2026-03-10 13:53,standard,2026-03-10 21:53,completed,15,20,2026-03-10 14:13,APT-000761,WKR-027,
TSK-0002679,pick,B,2026-03-10 11:37,standard,2026-03-10 19:37,completed,9,17,2026-03-10 11:54,APT-000762,WKR-015,
TSK-0002680,QC,B,2026-03-10 11:15,standard,2026-03-10 19:15,completed,20,39,2026-03-10 11:54,APT-000762,WKR-010,
TSK-0002681,replenishment,D,2026-03-10 12:11,standard,2026-03-10 20:11,completed,24,39,2026-03-10 12:50,APT-000762,WKR-019,
TSK-0002682,putaway,A,2026-03-10 11:55,standard,2026-03-10 19:55,completed,9,18,2026-03-10 12:13,APT-000762,WKR-035,
TSK-0002683,putaway,A,2026-03-10 11:06,standard,2026-03-10 19:06,exception,10,271,,APT-000762,WKR-023,
TSK-0002684,putaway,D,2026-03-10 15:31,standard,2026-03-10 23:31,completed,13,17,2026-03-10 15:48,APT-000763,WKR-034,
TSK-0002685,putaway,D,2026-03-10 14:51,economy,2026-03-11 14:51,completed,9,31,2026-03-10 15:22,APT-000763,WKR-013,
TSK-0002686,QC,B,2026-03-10 15:50,standard,2026-03-10 23:50,pending,7,119,,APT-000763,WKR-026,
TSK-0002687,putaway,D,2026-03-10 14:37,economy,2026-03-11 14:37,completed,8,31,2026-03-10 15:08,APT-000763,WKR-054,
TSK-0002688,QC,C,2026-03-10 15:57,standard,2026-03-10 23:57,completed,15,20,2026-03-10 16:17,APT-000763,WKR-047,
TSK-0002689,unload,D,2026-03-10 17:07,economy,2026-03-11 17:07,pending,36,58,,APT-000764,WKR-039,
TSK-0002690,unload,D,2026-03-10 17:10,urgent,2026-03-10 21:10,completed,31,39,2026-03-10 17:49,APT-000764,WKR-005,
TSK-0002691,pick,B,2026-03-10 17:18,urgent,2026-03-10 21:18,pending,7,64,,APT-000764,WKR-036,
TSK-0002692,unload,D,2026-03-10 18:04,critical,2026-03-10 20:04,completed,17,32,2026-03-10 18:36,APT-000764,WKR-056,
TSK-0002693,unload,A,2026-03-10 08:04,critical,2026-03-10 10:04,completed,15,23,2026-03-10 08:27,APT-000765,WKR-019,
TSK-0002694,pick,B,2026-03-10 07:22,standard,2026-03-10 15:22,completed,5,17,2026-03-10 07:39,APT-000765,WKR-041,
TSK-0002695,replenishment,A,2026-03-10 07:33,economy,2026-03-11 07:33,completed,21,35,2026-03-10 08:08,APT-000765,WKR-017,
TSK-0002696,pick,C,2026-03-10 06:26,economy,2026-03-11 06:26,completed,5,9,2026-03-10 06:35,APT-000765,WKR-055,
TSK-0002697,QC,B,2026-03-10 19:57,economy,2026-03-11 19:57,completed,11,15,2026-03-10 20:12,APT-000766,WKR-027,
TSK-0002698,putaway,B,2026-03-10 20:29,standard,2026-03-11 04:29,completed,10,24,2026-03-10 20:53,APT-000766,WKR-033,
TSK-0002699,replenishment,D,2026-03-10 20:20,standard,2026-03-11 04:20,completed,14,25,2026-03-10 20:45,APT-000766,WKR-002,
TSK-0002700,putaway,B,2026-03-10 20:25,economy,2026-03-11 20:25,completed,16,37,2026-03-10 21:02,APT-000766,WKR-022,
TSK-0002701,QC,D,2026-03-10 13:10,standard,2026-03-10 21:10,exception,11,178,,APT-000767,WKR-051,
TSK-0002702,putaway,B,2026-03-10 12:18,economy,2026-03-11 12:18,completed,10,23,2026-03-10 12:41,APT-000767,WKR-045,
TSK-0002703,unload,B,2026-03-10 13:17,urgent,2026-03-10 17:17,completed,23,44,2026-03-10 14:01,APT-000767,WKR-005,
TSK-0002704,pick,A,2026-03-10 15:22,urgent,2026-03-10 19:22,completed,7,11,2026-03-10 15:33,APT-000768,WKR-060,
TSK-0002705,replenishment,B,2026-03-10 14:02,critical,2026-03-10 16:02,completed,21,37,2026-03-10 14:39,APT-000768,WKR-038,
TSK-0002706,cycle-count,A,2026-03-10 14:31,urgent,2026-03-10 18:31,completed,26,46,2026-03-10 15:17,APT-000768,WKR-029,
TSK-0002707,QC,B,2026-03-10 14:03,critical,2026-03-10 16:03,completed,14,22,2026-03-10 14:25,APT-000768,WKR-009,
TSK-0002708,pick,D,2026-03-10 09:24,critical,2026-03-10 11:24,completed,11,14,2026-03-10 09:38,APT-000769,WKR-018,
TSK-0002709,pick,A,2026-03-10 10:25,standard,2026-03-10 18:25,completed,12,33,2026-03-10 10:58,APT-000769,WKR-032,
TSK-0002710,cycle-count,D,2026-03-11 14:33,economy,2026-03-12 14:33,completed,19,31,2026-03-11 15:04,APT-000770,WKR-053,
TSK-0002711,QC,B,2026-03-11 13:52,urgent,2026-03-11 17:52,completed,12,24,2026-03-11 14:16,APT-000770,WKR-041,
TSK-0002712,QC,C,2026-03-11 19:21,standard,2026-03-12 03:21,pending,13,135,,APT-000771,WKR-053,
TSK-0002713,replenishment,B,2026-03-11 21:08,standard,2026-03-12 05:08,completed,15,33,2026-03-11 21:41,APT-000771,WKR-007,
TSK-0002714,unload,B,2026-03-11 21:02,economy,2026-03-12 21:02,completed,22,34,2026-03-11 21:36,APT-000771,WKR-051,
TSK-0002715,pick,A,2026-03-11 19:37,critical,2026-03-11 21:37,completed,7,25,2026-03-11 20:02,APT-000771,WKR-010,
TSK-0002716,replenishment,D,2026-03-11 19:33,standard,2026-03-12 03:33,pending,22,122,,APT-000771,WKR-043,
TSK-0002717,QC,B,2026-03-11 18:05,standard,2026-03-12 02:05,completed,11,35,2026-03-11 18:40,APT-000772,WKR-037,
TSK-0002718,putaway,A,2026-03-11 18:31,urgent,2026-03-11 22:31,completed,12,18,2026-03-11 18:49,APT-000772,WKR-036,
TSK-0002719,putaway,A,2026-03-11 18:11,standard,2026-03-12 02:11,completed,18,26,2026-03-11 18:37,APT-000772,WKR-001,
TSK-0002720,putaway,A,2026-03-11 08:47,standard,2026-03-11 16:47,pending,13,104,,APT-000773,WKR-011,
TSK-0002721,putaway,A,2026-03-11 08:05,economy,2026-03-12 08:05,completed,10,10,2026-03-11 08:15,APT-000773,WKR-044,
TSK-0002722,replenishment,B,2026-03-11 07:46,standard,2026-03-11 15:46,pending,22,109,,APT-000773,WKR-033,
TSK-0002723,pick,D,2026-03-11 12:00,urgent,2026-03-11 16:00,completed,9,18,2026-03-11 12:18,APT-000774,WKR-025,
TSK-0002724,putaway,B,2026-03-11 12:11,standard,2026-03-11 20:11,completed,6,16,2026-03-11 12:27,APT-000774,WKR-047,
TSK-0002725,pick,D,2026-03-11 12:39,standard,2026-03-11 20:39,completed,11,16,2026-03-11 12:55,APT-000775,WKR-023,
TSK-0002726,putaway,C,2026-03-11 13:11,urgent,2026-03-11 17:11,pending,8,55,,APT-000775,WKR-024,
TSK-0002727,unload,B,2026-03-11 17:12,critical,2026-03-11 19:12,completed,11,23,2026-03-11 17:35,APT-000776,WKR-037,
TSK-0002728,unload,B,2026-03-11 16:57,urgent,2026-03-11 20:57,completed,23,47,2026-03-11 17:44,APT-000776,WKR-046,
TSK-0002729,putaway,C,2026-03-11 12:19,urgent,2026-03-11 16:19,completed,14,31,2026-03-11 12:50,APT-000777,WKR-022,
TSK-0002730,pick,A,2026-03-11 11:21,standard,2026-03-11 19:21,completed,6,15,2026-03-11 11:36,APT-000777,WKR-029,
TSK-0002731,QC,B,2026-03-11 12:09,standard,2026-03-11 20:09,completed,17,39,2026-03-11 12:48,APT-000777,WKR-048,
TSK-0002732,replenishment,A,2026-03-11 10:09,economy,2026-03-12 10:09,completed,20,26,2026-03-11 10:35,APT-000778,WKR-029,
TSK-0002733,putaway,A,2026-03-11 09:26,urgent,2026-03-11 13:26,completed,10,23,2026-03-11 09:49,APT-000778,WKR-044,
TSK-0002734,pick,A,2026-03-11 09:48,critical,2026-03-11 11:48,completed,6,17,2026-03-11 10:05,APT-000778,WKR-002,
TSK-0002735,pick,A,2026-03-11 11:00,urgent,2026-03-11 15:00,completed,9,17,2026-03-11 11:17,APT-000778,WKR-001,
TSK-0002736,putaway,D,2026-03-11 08:07,urgent,2026-03-11 12:07,completed,12,33,2026-03-11 08:40,APT-000779,WKR-010,
TSK-0002737,replenishment,D,2026-03-11 06:53,urgent,2026-03-11 10:53,completed,23,34,2026-03-11 07:27,APT-000779,WKR-011,
TSK-0002738,replenishment,A,2026-03-11 11:08,urgent,2026-03-11 15:08,completed,23,37,2026-03-11 11:45,APT-000780,WKR-011,
TSK-0002739,QC,C,2026-03-11 11:54,standard,2026-03-11 19:54,completed,11,36,2026-03-11 12:30,APT-000780,WKR-026,
TSK-0002740,putaway,D,2026-03-11 12:30,economy,2026-03-12 12:30,completed,14,30,2026-03-11 13:00,APT-000780,WKR-034,
TSK-0002741,putaway,D,2026-03-11 12:18,standard,2026-03-11 20:18,completed,13,30,2026-03-11 12:48,APT-000780,WKR-020,
TSK-0002742,putaway,D,2026-03-11 11:12,economy,2026-03-12 11:12,completed,13,38,2026-03-11 11:50,APT-000780,WKR-012,
TSK-0002743,pick,C,2026-03-11 21:38,standard,2026-03-12 05:38,completed,16,30,2026-03-11 22:08,APT-000781,WKR-007,
TSK-0002744,QC,B,2026-03-11 21:59,standard,2026-03-12 05:59,completed,13,16,2026-03-11 22:15,APT-000781,WKR-045,
TSK-0002745,putaway,C,2026-03-11 22:16,urgent,2026-03-12 02:16,completed,11,32,2026-03-11 22:48,APT-000781,WKR-038,
TSK-0002746,putaway,C,2026-03-11 22:28,standard,2026-03-12 06:28,completed,6,23,2026-03-11 22:51,APT-000781,WKR-059,
TSK-0002747,unload,C,2026-03-11 14:34,standard,2026-03-11 22:34,completed,33,35,2026-03-11 15:09,APT-000782,WKR-050,
TSK-0002748,putaway,C,2026-03-11 15:34,standard,2026-03-11 23:34,completed,10,23,2026-03-11 15:57,APT-000782,WKR-035,
TSK-0002749,putaway,C,2026-03-11 14:25,standard,2026-03-11 22:25,completed,11,16,2026-03-11 14:41,APT-000782,WKR-056,
TSK-0002750,cycle-count,A,2026-03-11 16:06,standard,2026-03-12 00:06,completed,25,39,2026-03-11 16:45,APT-000782,WKR-042,
TSK-0002751,unload,A,2026-03-11 10:41,standard,2026-03-11 18:41,completed,34,40,2026-03-11 11:21,APT-000783,WKR-033,
TSK-0002752,replenishment,D,2026-03-11 10:52,standard,2026-03-11 18:52,completed,21,31,2026-03-11 11:23,APT-000783,WKR-001,
TSK-0002753,unload,A,2026-03-11 10:32,urgent,2026-03-11 14:32,completed,17,36,2026-03-11 11:08,APT-000783,WKR-022,
TSK-0002754,pick,B,2026-03-11 15:08,critical,2026-03-11 17:08,completed,8,23,2026-03-11 15:31,APT-000784,WKR-042,
TSK-0002755,pick,C,2026-03-11 14:16,standard,2026-03-11 22:16,completed,6,31,2026-03-11 14:47,APT-000784,WKR-019,
TSK-0002756,replenishment,A,2026-03-11 13:36,standard,2026-03-11 21:36,completed,10,20,2026-03-11 13:56,APT-000784,WKR-031,
TSK-0002757,unload,C,2026-03-11 12:59,standard,2026-03-11 20:59,completed,27,44,2026-03-11 13:43,APT-000785,WKR-057,
TSK-0002758,pick,D,2026-03-11 12:00,critical,2026-03-11 14:00,completed,8,16,2026-03-11 12:16,APT-000785,WKR-020,
TSK-0002759,pick,C,2026-03-11 11:40,urgent,2026-03-11 15:40,completed,7,31,2026-03-11 12:11,APT-000786,WKR-017,
TSK-0002760,unload,D,2026-03-11 11:47,standard,2026-03-11 19:47,completed,22,43,2026-03-11 12:30,APT-000786,WKR-034,
TSK-0002761,putaway,D,2026-03-11 11:31,economy,2026-03-12 11:31,completed,13,16,2026-03-11 11:47,APT-000786,WKR-039,
TSK-0002762,replenishment,C,2026-03-11 11:48,standard,2026-03-11 19:48,completed,18,35,2026-03-11 12:23,APT-000786,WKR-038,
TSK-0002763,putaway,A,2026-03-11 15:13,standard,2026-03-11 23:13,exception,10,120,,APT-000787,WKR-012,
TSK-0002764,cycle-count,A,2026-03-11 15:39,standard,2026-03-11 23:39,pending,13,79,,APT-000787,WKR-001,
TSK-0002765,replenishment,D,2026-03-11 15:15,urgent,2026-03-11 19:15,completed,13,26,2026-03-11 15:41,APT-000787,WKR-029,
TSK-0002766,QC,B,2026-03-11 16:05,standard,2026-03-12 00:05,completed,9,26,2026-03-11 16:31,APT-000787,WKR-025,
TSK-0002767,putaway,D,2026-03-11 17:37,economy,2026-03-12 17:37,completed,10,18,2026-03-11 17:55,APT-000788,WKR-010,
TSK-0002768,putaway,D,2026-03-11 16:39,standard,2026-03-12 00:39,completed,11,15,2026-03-11 16:54,APT-000788,WKR-012,
TSK-0002769,putaway,D,2026-03-11 17:42,standard,2026-03-12 01:42,completed,14,36,2026-03-11 18:18,APT-000788,WKR-028,
TSK-0002770,pick,B,2026-03-11 17:31,standard,2026-03-12 01:31,completed,11,24,2026-03-11 17:55,APT-000788,WKR-030,
TSK-0002771,putaway,D,2026-03-11 17:12,urgent,2026-03-11 21:12,completed,11,28,2026-03-11 17:40,APT-000788,WKR-025,
TSK-0002772,unload,A,2026-03-11 10:43,economy,2026-03-12 10:43,completed,34,53,2026-03-11 11:36,APT-000789,WKR-051,
TSK-0002773,replenishment,B,2026-03-11 10:59,urgent,2026-03-11 14:59,completed,9,27,2026-03-11 11:26,APT-000789,WKR-007,
TSK-0002774,unload,A,2026-03-11 10:04,standard,2026-03-11 18:04,completed,20,30,2026-03-11 10:34,APT-000789,WKR-026,
TSK-0002775,pick,D,2026-03-11 11:30,urgent,2026-03-11 15:30,completed,12,20,2026-03-11 11:50,APT-000789,WKR-048,
TSK-0002776,pick,B,2026-03-11 09:46,urgent,2026-03-11 13:46,pending,9,98,,APT-000789,WKR-043,
TSK-0002777,cycle-count,D,2026-03-11 12:07,economy,2026-03-12 12:07,completed,19,37,2026-03-11 12:44,APT-000790,WKR-036,
TSK-0002778,pick,B,2026-03-11 11:22,urgent,2026-03-11 15:22,completed,12,19,2026-03-11 11:41,APT-000790,WKR-001,
TSK-0002779,pick,C,2026-03-11 11:26,standard,2026-03-11 19:26,completed,7,25,2026-03-11 11:51,APT-000790,WKR-050,
TSK-0002780,pick,A,2026-03-11 12:08,standard,2026-03-11 20:08,completed,4,9,2026-03-11 12:17,APT-000790,WKR-058,
TSK-0002781,pick,D,2026-03-11 11:56,economy,2026-03-12 11:56,completed,7,31,2026-03-11 12:27,APT-000790,WKR-047,
TSK-0002782,putaway,B,2026-03-11 12:29,standard,2026-03-11 20:29,exception,16,193,,APT-000791,WKR-010,
TSK-0002783,replenishment,A,2026-03-11 13:56,standard,2026-03-11 21:56,completed,20,42,2026-03-11 14:38,APT-000791,WKR-045,
TSK-0002784,unload,B,2026-03-11 13:35,urgent,2026-03-11 17:35,completed,29,34,2026-03-11 14:09,APT-000791,WKR-045,
TSK-0002785,putaway,B,2026-03-11 13:21,urgent,2026-03-11 17:21,completed,11,34,2026-03-11 13:55,APT-000791,WKR-015,
TSK-0002786,unload,B,2026-03-11 19:32,critical,2026-03-11 21:32,completed,35,53,2026-03-11 20:25,APT-000792,WKR-015,
TSK-0002787,putaway,B,2026-03-11 20:47,standard,2026-03-12 04:47,completed,13,34,2026-03-11 21:21,APT-000792,WKR-054,
TSK-0002788,unload,B,2026-03-11 20:00,urgent,2026-03-12 00:00,completed,22,43,2026-03-11 20:43,APT-000792,WKR-033,
TSK-0002789,QC,B,2026-03-11 14:27,economy,2026-03-12 14:27,completed,10,24,2026-03-11 14:51,APT-000793,WKR-014,
TSK-0002790,unload,C,2026-03-11 14:44,economy,2026-03-12 14:44,completed,36,53,2026-03-11 15:37,APT-000793,WKR-055,
TSK-0002791,unload,A,2026-03-12 18:25,critical,2026-03-12 20:25,completed,14,28,2026-03-12 18:53,APT-000794,WKR-047,
TSK-0002792,pick,B,2026-03-12 19:41,standard,2026-03-13 03:41,pending,12,48,,APT-000794,WKR-057,
TSK-0002793,pick,C,2026-03-12 18:12,urgent,2026-03-12 22:12,completed,5,18,2026-03-12 18:30,APT-000794,WKR-004,
TSK-0002794,QC,A,2026-03-12 16:52,standard,2026-03-13 00:52,completed,14,20,2026-03-12 17:12,APT-000795,WKR-010,
TSK-0002795,putaway,B,2026-03-12 18:01,urgent,2026-03-12 22:01,completed,12,20,2026-03-12 18:21,APT-000795,WKR-055,
TSK-0002796,replenishment,A,2026-03-12 18:40,urgent,2026-03-12 22:40,pending,16,160,,APT-000795,WKR-045,
TSK-0002797,replenishment,C,2026-03-12 12:27,urgent,2026-03-12 16:27,completed,29,42,2026-03-12 13:09,APT-000796,WKR-031,
TSK-0002798,replenishment,A,2026-03-12 12:54,economy,2026-03-13 12:54,completed,9,9,2026-03-12 13:03,APT-000796,WKR-014,
TSK-0002799,putaway,D,2026-03-12 12:10,economy,2026-03-13 12:10,completed,13,29,2026-03-12 12:39,APT-000796,WKR-040,
TSK-0002800,putaway,D,2026-03-12 12:37,standard,2026-03-12 20:37,completed,14,37,2026-03-12 13:14,APT-000796,WKR-052,
TSK-0002801,cycle-count,B,2026-03-12 13:11,standard,2026-03-12 21:11,completed,21,21,2026-03-12 13:32,APT-000796,WKR-038,
TSK-0002802,replenishment,C,2026-03-12 09:33,urgent,2026-03-12 13:33,completed,15,30,2026-03-12 10:03,APT-000797,WKR-035,
TSK-0002803,unload,A,2026-03-12 08:37,urgent,2026-03-12 12:37,completed,35,36,2026-03-12 09:13,APT-000797,WKR-035,
TSK-0002804,QC,D,2026-03-12 08:22,economy,2026-03-13 08:22,completed,18,36,2026-03-12 08:58,APT-000797,WKR-045,
TSK-0002805,unload,A,2026-03-12 09:34,urgent,2026-03-12 13:34,completed,36,59,2026-03-12 10:33,APT-000797,WKR-001,
TSK-0002806,QC,A,2026-03-12 10:33,urgent,2026-03-12 14:33,completed,14,19,2026-03-12 10:52,APT-000798,WKR-012,
TSK-0002807,QC,A,2026-03-12 10:37,economy,2026-03-13 10:37,completed,17,33,2026-03-12 11:10,APT-000798,WKR-021,
TSK-0002808,putaway,C,2026-03-12 11:27,standard,2026-03-12 19:27,completed,11,17,2026-03-12 11:44,APT-000798,WKR-050,
TSK-0002809,pick,B,2026-03-12 10:49,critical,2026-03-12 12:49,completed,9,12,2026-03-12 11:01,APT-000798,WKR-027,
TSK-0002810,pick,A,2026-03-12 11:39,economy,2026-03-13 11:39,completed,5,25,2026-03-12 12:04,APT-000798,WKR-004,
TSK-0002811,pick,A,2026-03-12 11:12,economy,2026-03-13 11:12,exception,9,286,,APT-000799,WKR-038,
TSK-0002812,QC,D,2026-03-12 10:50,standard,2026-03-12 18:50,completed,10,24,2026-03-12 11:14,APT-000799,WKR-021,
TSK-0002813,unload,A,2026-03-12 10:51,standard,2026-03-12 18:51,completed,34,55,2026-03-12 11:46,APT-000799,WKR-003,
TSK-0002814,replenishment,A,2026-03-12 10:38,urgent,2026-03-12 14:38,completed,24,43,2026-03-12 11:21,APT-000800,WKR-020,
TSK-0002815,replenishment,A,2026-03-12 10:03,standard,2026-03-12 18:03,completed,20,24,2026-03-12 10:27,APT-000800,WKR-003,
TSK-0002816,QC,A,2026-03-12 20:38,economy,2026-03-13 20:38,completed,18,27,2026-03-12 21:05,APT-000801,WKR-014,
TSK-0002817,pick,C,2026-03-12 21:10,standard,2026-03-13 05:10,completed,9,33,2026-03-12 21:43,APT-000801,WKR-012,
TSK-0002818,unload,B,2026-03-12 21:39,standard,2026-03-13 05:39,completed,43,43,2026-03-12 22:22,APT-000801,WKR-035,
TSK-0002819,pick,C,2026-03-12 19:46,economy,2026-03-13 19:46,completed,10,27,2026-03-12 20:13,APT-000801,WKR-042,
TSK-0002820,replenishment,C,2026-03-12 20:29,critical,2026-03-12 22:29,completed,16,35,2026-03-12 21:04,APT-000801,WKR-009,
TSK-0002821,unload,B,2026-03-12 12:40,standard,2026-03-12 20:40,completed,20,32,2026-03-12 13:12,APT-000802,WKR-024,
TSK-0002822,unload,B,2026-03-12 12:38,standard,2026-03-12 20:38,completed,31,38,2026-03-12 13:16,APT-000802,WKR-022,
TSK-0002823,unload,C,2026-03-12 07:09,standard,2026-03-12 15:09,completed,24,37,2026-03-12 07:46,APT-000803,WKR-021,
TSK-0002824,pick,C,2026-03-12 07:04,standard,2026-03-12 15:04,pending,11,43,,APT-000803,WKR-001,
TSK-0002825,QC,D,2026-03-12 08:17,standard,2026-03-12 16:17,completed,12,33,2026-03-12 08:50,APT-000803,WKR-021,
TSK-0002826,replenishment,D,2026-03-12 06:43,standard,2026-03-12 14:43,completed,15,40,2026-03-12 07:23,APT-000803,WKR-025,
TSK-0002827,putaway,B,2026-03-12 09:22,urgent,2026-03-12 13:22,completed,15,28,2026-03-12 09:50,APT-000804,WKR-025,
TSK-0002828,replenishment,C,2026-03-12 10:47,economy,2026-03-13 10:47,completed,26,32,2026-03-12 11:19,APT-000804,WKR-010,
TSK-0002829,pick,D,2026-03-12 18:07,standard,2026-03-13 02:07,completed,8,31,2026-03-12 18:38,APT-000805,WKR-055,
TSK-0002830,replenishment,C,2026-03-12 18:27,urgent,2026-03-12 22:27,completed,16,24,2026-03-12 18:51,APT-000805,WKR-055,
TSK-0002831,pick,B,2026-03-12 17:56,standard,2026-03-13 01:56,completed,9,22,2026-03-12 18:18,APT-000805,WKR-049,
TSK-0002832,pick,C,2026-03-12 18:05,standard,2026-03-13 02:05,completed,8,29,2026-03-12 18:34,APT-000805,WKR-002,
TSK-0002833,QC,A,2026-03-12 19:01,economy,2026-03-13 19:01,completed,22,30,2026-03-12 19:31,APT-000805,WKR-043,
TSK-0002834,pick,A,2026-03-12 12:41,standard,2026-03-12 20:41,completed,3,8,2026-03-12 12:49,APT-000806,WKR-003,
TSK-0002835,pick,D,2026-03-12 12:36,standard,2026-03-12 20:36,completed,7,11,2026-03-12 12:47,APT-000806,WKR-014,
TSK-0002836,putaway,D,2026-03-12 12:58,urgent,2026-03-12 16:58,completed,15,15,2026-03-12 13:13,APT-000807,WKR-052,
TSK-0002837,cycle-count,A,2026-03-12 11:16,critical,2026-03-12 13:16,completed,27,32,2026-03-12 11:48,APT-000807,WKR-026,
TSK-0002838,putaway,D,2026-03-12 13:15,standard,2026-03-12 21:15,completed,7,29,2026-03-12 13:44,APT-000807,WKR-038,
TSK-0002839,putaway,B,2026-03-12 13:04,urgent,2026-03-12 17:04,completed,9,21,2026-03-12 13:25,APT-000808,WKR-026,
TSK-0002840,putaway,B,2026-03-12 12:17,critical,2026-03-12 14:17,completed,12,36,2026-03-12 12:53,APT-000808,WKR-020,
TSK-0002841,pick,B,2026-03-12 14:05,economy,2026-03-13 14:05,completed,3,22,2026-03-12 14:27,APT-000808,WKR-016,
TSK-0002842,putaway,B,2026-03-12 13:23,standard,2026-03-12 21:23,completed,15,33,2026-03-12 13:56,APT-000808,WKR-009,
TSK-0002843,unload,B,2026-03-12 13:22,urgent,2026-03-12 17:22,completed,27,34,2026-03-12 13:56,APT-000808,WKR-022,
